,title,about,price,rating,reviews,market,link,req
160,"Ноутбук игровой Thunderobot 911S Core/15.6""/Core i5-12450H/16/512/RTX 3050/Win/Black","{'Экран:': '15.6"" (1920x1080) IPS, 144 Гц', 'Процессор:': 'Intel Core i5 12450H', 'Память:': 'оперативная 16 ГБ (DDR4), SSD 512 ГБ', 'Видеокарта:': 'NVIDIA GeForce RTX 3050, 4 ГБ', 'Версия ОС:': 'Windows 11 Pro'}",73259,4.8,188,yand,https://market.yandex.ru/product--noutbuk-igrovoi-thunderobot-911s-core-15-6-core-i5-12450h-16-512-rtx-3050-win-black/60939019?hid=90401&sku=102738733267&show-uid=17467151548648712679806008&nid=26895412&from=search&cpa=1&do-waremd5=HJWNvM00ovfbQMzTmWu-7g&sponsored=1&cpc=bt2wvbWuBVBF9PFNJZlLF7363J3e8pYHMbfmxWV6HtmX6hUPxyg_lp-mtyR14KUMNpkS6--DPxyTgbRE2ylXGk7TACvCP9XGKgVZI6lOUCO2IlJym2Wyy74c-ECcqUUlEX96nR1pe0TzpMKmyEVJvuqsHAgtgHJsUIYwiHtFDzQgAvGlnCRSZ4JApGYk3xVMVkVbZFXy9zl61GN9SbNmsDk1khkFLlHvmERsqwlEnRNrHcq4wvQAtbRXTLFzx_J0C3dUoJZ5QHcMgkF6szybjWTk9TsPBttbHBcD0Mn9LW0OFeyggjKdj1IOAXR45iDhQ5pQbIBm21kIRq9M2p1zVRTBBhN0ChN-xKht7vNUgvaxdFE-OWJc8zvUYIaRkTjWeI95TV8hFiTrBCjGAci_bypW_te703VgFL9PhGZvxkwjMvUQMDtyAotpj7L7s7dExpu0OE_AgB05TG4zy_RtaAb5Gd1PLcjRqRz7kIQxrYmW3MuAnvufmWFJY1TlkQTYW9_DnhQ5E39uCc1eQ_djiYwmzp33KdD_HETxPLslwCMjXtBPKW2wWQ%2C%2C&cc=CiBmMDU0NDNmNzUwN2U4ZTkxMDEzZjc3ZDg2YWMzMTBmNRCIAoB95u0G&uniqueId=119485579&cpm-adv=1,Игровой ноутбук
161,"Игровой ноутбук 15.6"", AMD Ryzen 7 , RAM 16ГБ, SSD 512ГБ, (клавиатура с подсветкой, разблокировка по отпечатку пальца)","{'Экран:': '15.6"" (1920x1080) IPS, 60 Гц', 'Процессор:': 'AMD Ryzen 7 6800H (8x2.20 ГГц)', 'Память:': 'оперативная 16 ГБ (DDR5), SSD 512 ГБ', 'Видеокарта:': 'AMD Radeon 680M, 4 ГБ', 'Версия ОС:': 'Windows 11 Pro'}",54880,5.0,1,yand,https://market.yandex.ru/product--igrovoi-noutbuk-15-6-amd-ryzen-7-ram-16gb-ssd-512gb-klaviatura-s-podsvetkoi-razblokirovka-po-otpechatku-paltsa/1100536008?hid=90401&sku=4319391917&show-uid=17467151548648712679806009&nid=26895412&from=search&cpa=1&do-waremd5=TmaMlE962wf-1j8yk59kzg&sponsored=1&cpc=bt2wvbWuBVAcaXvf-6j-zeT5JXbOcmeN7ErlnxlD2M_PbFXzDrg3ruoW4LJ73mgtBBPyfrcQbYMQoafkNywd6ngCYhCJyajjT3FPqJllWvww1Lt_6_8uvjoOeGiKlzRcVV0qR3NIG-O9EPINgT4p5e2VsM49_6IiAZcnCdxUM9t_HobQjPk7Gr5VxGC5NTeZ2BD1Ntkk35SjuXo71V0Bd58Cc_SWbsL5gtmI38XIvxQAaJdj1pc2xr2PZeX5w3agZnAnLRHV9s8hxeYSw7FlYSNwlWpkNyRpE4PHK3ElONfI0YpJminFdQDG6R3xcUT1DEhX9tnhC2gO1h33RV0ycHje2wfCrS1pMUJE5_pi21AWSoFB7rm-55O7fEvgLVN7C8YVw3joCWH7tLZ-tDAqxkLXzoWAsXyeOHY2t4IDoCu1D07-HyAv7Mtn5a9F_hvDr4USdZpnoHyEPzV44YYeGhWNVY1wfX-TAn0qSXbvTDPlEgGmxyLyr8GmB46d-ZXeeoGwFWQX5ST88zyRnyDimVLYc3Ig1D8ywlFtV42FBOtndV0WpHSqng%2C%2C&cc=CiBmMDU0NDNmNzUwN2U4ZTkxMDEzZjc3ZDg2YWMzMTBmNRDnAYB95u0G&uniqueId=122134896,Игровой ноутбук
162,"Ноутбук игровой DIVAO 15,6 Intel Core i5 1240P 12 ядерный RAM 32 Гб SSD 1 Тб Windows 11","{'Экран:': '15.6"" (1920x1080) IPS, 60 Гц', 'Процессор:': 'Intel Core i5 1240p (12x4.50 ГГц)', 'Память:': 'оперативная 32 ГБ (DDR4), SSD 1 ТБ, HDD отсутствует', 'Видеокарта:': 'Intel Iris Xe Graphics G7 80EUs, 8 ГБ', 'Версия ОС:': 'Windows 11 Pro'}",57909,4.5,45,yand,https://market.yandex.ru/product--noutbuk-igrovoi-divao-15-6-intel-core-i5-1240p-12-iadernyi-ram-32-gb-ssd-1-tb-windows-11/1028527512?hid=90401&sku=103791733091&show-uid=17467151548648712679806010&nid=26895412&from=search&cpa=1&do-waremd5=T4e9Ul1_xwguAPz0ba-W_w&sponsored=1&cpc=bt2wvbWuBVDqcC1JPhQXJyl7lKjQX2zBP1f9YPGpu_vyEK59dMM4hm6uqCc-ybMM_W3xy86iULRlAo1d8IIPmPKoH5DxS3o7B9TTPCTdS4D2AjCvd2eXXgIvCeZggE6kNEuaqwkdPdayjVI8MUYOl2LyuEl8js8avxod6sfuPOsdIQp6G8TK4wlYeMFqb78ygaVxIRNCty3tsuNUpyy2J77ha3GumW6MBEXzWvqRd6U6bLAfCu4DtFIs1ftDV9ir4qkOKuuyhfyLSatJHXuPuOa4-YLtmuIUFsF3uwvQM01A5hjMG0CQa4RmMZJeDLjKV0y9syMYNWVitfKerrq8Pm-Bnp7hOr6ww0-Fos2Yjx4SmDpXlkEM0RolBvGMRalaRT7ir00Xl9Skk1AatEZEtFhajEMe-IrBVezE7ObF_IpaDIOxLxbEPUmAGZauMrlWTHE5wE3khfynCqREYiH8cKGiFhWDyW7YKD2P-JO7kkIUHCT7EYWIzUF-1_EUUA5ngQZuAUaszS4_V8wUl0q-xbMsGW7EGAVMngI9H36ixqyf29hChlO4yQ%2C%2C&cc=CiBmMDU0NDNmNzUwN2U4ZTkxMDEzZjc3ZDg2YWMzMTBmNRDnAYB95u0G&uniqueId=124844256,Игровой ноутбук
163,"Игровой ноутбук, 6-ядерный AMD Ryzen 5 5500U 16+512 ГБ 15.6' , с клавиатурой с подсветкой отпечатков пальцев Win11","{'Экран:': '15.6"" (1920x1080) IPS, 60 Гц', 'Процессор:': 'AMD Ryzen 5 5500U', 'Память:': 'оперативная 16 ГБ (LPDDR4), SSD 512 ГБ', 'Видеокарта:': 'AMD Radeon R5, 16 ГБ', 'Версия ОС:': 'Windows 11 Pro'}",42140,5.0,1,yand,https://market.yandex.ru/product--igrovoi-noutbuk-15-6-amd-ryzen-7-ram-16gb-ssd-512gb-klaviatura-s-podsvetkoi-razblokirovka-po-otpechatku-paltsa/1100536008?hid=90401&sku=4321227246&show-uid=17467151548648712679806011&nid=26895412&from=search&cpa=1&do-waremd5=kjSPpsbFv80LoRpZzUuMRA&sponsored=1&cpc=bt2wvbWuBVC6X7rmMoUAgmFKQ0_st2x6EW9FgA3eGTFSf6oiEpeXKg_WYOgm6oNjCgeFmXVzT2Hbcu1dLxxEgym5T8YiMm9jEflpC_Cxcisk-VJR4E0-N4eqGrH0Kb_j6wabeR1LvoLToiankF8OOZlNatSkJhey0tum1dGWQ5NJ9Gfj0qkM6w1HppbadqjinocIG3nX6jI_oBe_BzlrrnwPr7QzVaT8mI75lyGXdoEFjO69aehwpYSWnt1aoYQBBnC_K932SDKEXsN34mudJ2LlRdaAGm1w3dOipLpRoYm_crSs2f2xmXfPBAYyqUwFQyu19hrPTKFge56JZ-2KwUPuqkAsOS_zX_Wz7dKPpEQrbpcfZc2m4Ro_1jE6G5CpgENYtvMAPqWDkrvD3vy7udtxVFW-P0olaKbiQC6x_GcVrG8JamoiBwH1h-0CrExcDiEeFX6CVAX3y31FFoIAFGA_JNQ8cXCnVjU14B_765yWvseKPL4vLIEd8IhrJsnNhIKvi4Q7xRmhecEo2zQlSV5yjBeLYGaMOQYDr3Z-OUxJfkW_RGGQtg%2C%2C&cc=CiBmMDU0NDNmNzUwN2U4ZTkxMDEzZjc3ZDg2YWMzMTBmNRDnAYB95u0G&uniqueId=122134896,Игровой ноутбук
164,"Игровой ноутбук Lenovo LOQ 15IAX9 Ci-5 12450HX, 12 Гб, SSD 512 Гб, RTX2050 4 Гб, 15.6"" 144Гц, английская клавиатура","{'Экран:': '15.6"" (1920x1080) IPS, 144 Гц', 'Процессор:': 'Intel Core i5 12450H', 'Память:': 'оперативная 12 ГБ (DDR5), SSD 512 ГБ, HDD отсутствует', 'Видеокарта:': 'NVIDIA GeForce RTX 2050, 4 ГБ', 'Версия ОС:': 'без ОС'}",66223,4.8,63,yand,https://market.yandex.ru/product--igrovoi-noutbuk-lenovo-loq-15iax9-ci-5-12450hx-12-gb-ssd-512-gb-rtx2050-4-gb-15-6-144gts-angliiskaia-klaviatura/575588162?hid=90401&sku=103000117890&show-uid=17467151548648712679806012&nid=26895412&from=search&cpa=1&do-waremd5=-vajbTYwAG8OwGxIOKGr1g&sponsored=1&cpc=bt2wvbWuBVDjl6r38Fuv9IaovpQZGXE9hWVDSsfaKF6PP0SrF9uPcpvNrxg6js8A-bvZLHwJuFKT6gN0L5_xNzbyNJCabC79iLcWVwK_jjrlOCv20B13y_xXuQ0_FArLPVW344_0dF2Wj1GOu5uspT3x0fuwvAQPDrfxShDV4qTixHYcmj_Nu51QS4eMy09AgcDJf8EW7mM4jvNzNYPu7d1TY41u9eMAyB1m0JdE2vq5EXyHA-kkR5_aimQcd_XJ0zE2Uk-GHriSM_twknkllnbraw1knI4G3wHLAgw-PO6ylMc3POgB6dHslOvI7XQFNKIprflZ2YpL7rSWm-k3E46_zH-IfMKj_LYEiFdRa9qEOFVZwIU3JdLCZlZzlBAwsKsA7X90f66pBfFhUT7tpmUVMnE80J8_cR5tg2f6jV0x6PEzf5UJh7jKh0TbcvpZLrEhAbugGXKinIxHd5B3Mu4fQ3T1XlKi6v9BzLyLfG63_S8JpZCHIVhEEcCcP8aFgMKFmFqiu5ox9FKvpJHSB7szV3dKgKTfJgo4v-wo_a0%2C&cc=CiBmMDU0NDNmNzUwN2U4ZTkxMDEzZjc3ZDg2YWMzMTBmNRDnAYB95u0G&uniqueId=127573647,Игровой ноутбук
165,"Ноутбук для работы и учебы игровой мощный15,6"" 4-ядра игровой мощный 16GB SSD 512GB черное","{'Экран:': '15.6"" (1920x1080) IPS, 60 Гц', 'Процессор:': 'Intel N95 (4x4.80 ГГц)', 'Память:': 'оперативная 16 ГБ (DDR4), SSD 512 ГБ, HDD 512 ГБ', 'Версия ОС:': 'Windows 10 Pro', 'Версия:': 'Global'}",27169,3.1,10,yand,https://market.yandex.ru/product--noutbuk-dlia-raboty-i-ucheby-igrovoi-moshchnyi15-6-4-iadra-igrovoi-moshchnyi-16gb-ssd-512gb-chernoe/1020439053?hid=90401&sku=103783607335&show-uid=17467151548648712679806013&nid=26895412&from=search&cpa=1&do-waremd5=5XsKknEwdasnl4ExcXgcKg&sponsored=1&cpc=bt2wvbWuBVD_Gn6wsqTjA-X1dgdCR7TneddkTYpYZw9ME8yNSKSv6uCWUjUCmzTdbbgZcDi_9ujvDdlJQl6jp2oiz4sRq8HD508YDYXA2mE5OhTOthYZlop1rWr57B6BIeHvllKFfo6ClDX34Gtb38tqA6vPnGcJwsyRR__az-gumS6LKOSutTi05-mM6vIKFuWktr9irX_sE0i2qCMbO2VAF9Gx3Ig_QNJqYhPiKvBF_dOzqmqnoM0DBR5nk_aeITOXWG8WFHT2Imn2Ws7Av3uAn4EoL2-mSuoPvUyO4nXK1pZQHCU2CTk8PCNKy9soJX8mzFFV7Li9swsyGYbu0TqdqSJtbY6EJ-b3Xlk2ZoXfgx4x6q6l7SYZII50lESuw03erpM4MjJGPu2xul_8LTAXMNUgmFx-1lMFqngkAK5AJYzsZy5yaB6ORzEyZ4rQcmuN3hy0dIU4MDg4lFh2R1Pt6SNfqGdlEKmwodYHntmFTUhdE0twZg-N44DYYxtayPbwQAqW6cjPVPz0I9KmBOZ_gHx8G_kMpo8_ZMAXC-o%2C&cc=CiBmMDU0NDNmNzUwN2U4ZTkxMDEzZjc3ZDg2YWMzMTBmNRDnAYB95u0G&uniqueId=184788716,Игровой ноутбук
166,"Ноутбук игровой Thunderobot 911S Core D/15.6""/Core i5-12450H/16/512/RTX 3050/noOS/Black","{'Экран:': '15.6"" (1920x1080) IPS, 144 Гц', 'Процессор:': 'Intel Core i5 12450H', 'Память:': 'оперативная 16 ГБ (DDR4), SSD 512 ГБ', 'Видеокарта:': 'NVIDIA GeForce RTX 3050, 4 ГБ', 'Версия ОС:': 'без ОС'}",70289,4.8,1494,yand,https://market.yandex.ru/product--noutbuk-igrovoi-thunderobot-911s-core-d-15-6-core-i5-12450h-16-512-rtx-3050-noos-black/37444058?hid=90401&sku=102567690078&show-uid=17467151548648712679806014&nid=26895412&from=search&cpa=1&do-waremd5=tfcBsXXEzCfGYnIaEcOaNQ&sponsored=1&cpc=bt2wvbWuBVAX88cDwa3y3HcE3wIS8oU8utzKb_wOEvY5gzKjxMtiv10EahnSvDkecLQS6bJ2TxB1Cql7vM4j0f0bqkZpeWdKltT3-iOFvOsLrH8vFn5emdhxxNXyV78V9rZXGH8_JIoBrVn_YLB3rjDF-GUyUCXLdfVQxgB1UyFVZBvWiDUXw0Dq8ovdo-vnlAGQwRLXGfx7VRaXaRjgcys68SWBMoO3A-i_ufIA2mRS82fNRwwTW8XP8fixGLsp2w-HooCfh2JCfNB3AGfYs4mqWsVkh7ImnM1HgnjW1uWsJLcKTy-oye6MTYfPXACAGYlsnxW_BdyflA8weiTyiIR2JJoPXrkXidEoXdNPtQuFxzT4IRWH-ayPiCwmUuJVIf_1nS-An8yNQlmzND5FPRYl79UgP6V18L9_cMsMsAJE-dWdgug2ShOysbGmDBa-4peQ04H4Q9Z8rNT2DJaPtdaywIkgwS1t1Q0jhMiilDqoUlz6Kq7vFXZW6uMNfOsGb4EE2xFePRRS1AQBv7KExhxdxnoExV0FG5F-M7YOW14%2C&cc=CiBmMDU0NDNmNzUwN2U4ZTkxMDEzZjc3ZDg2YWMzMTBmNRCIAoB95u0G&uniqueId=119485579&cpm-adv=1,Игровой ноутбук
167,"Игровой ноутбук 15.6, Intel Core i5, 16ГБ RAM, SSD 1TB, Windows 11","{'Экран:': '15.6"" (1920x1080) IPS, 60 Гц', 'Процессор:': 'Intel Core i5 5200U (4x3.20 ГГц)', 'Память:': 'оперативная 16 ГБ (DDR3), SSD 1 ТБ', 'Видеокарта:': 'Intel UHD Graphics, 2 ГБ', 'Версия ОС:': 'Windows 11'}",34350,4.5,199,yand,https://market.yandex.ru/product--igrovoi-noutbuk-15-6-intel-core-i5-16gb-ram-ssd-1tb-windows-11/820678057?hid=90401&sku=103629557532&show-uid=17467151560464508856106017&nid=26895412&from=search&cpa=1&do-waremd5=W_b0N750hAgKZkoRnnbMMw&sponsored=1&cpc=1gJJCUAfuH5m0LAcnMQ6MswuPYvp5G6Ky81tGohDaQlzPIzNZpiBLA5EFdaYkd_ixEEx7LGUiTROeVR-U1Ay75SPmnznpdOE2dihSjbzKyINd2pKgdKN4qbWrTallvqWInKBU3D-BsmuWxDz4GciLR76LuBxb1-XvFUW3qLzrCZ552_dF46Af9cQ3YjNYp7WbtyXJFIRgqcgpA9Pdsqsto82xfti-VRs5s3Vga18WfDxZFl1qm7UEI15pT9YbEBNSxykXoHTull2e41aDDc9t3yCUt-MdvUp6f3bXvg3jWBlW7yBIJHv5wEB4tBJzysnLEx_fyW7MXI-xb-fvZczKf-WmuV_EitJpXR72HZ5L5tzUykCysZvY2UikiQIIcUSxhRUG7TtE_kJ7e4bW93tc2mYwAUODJxAOHLQPfrjXy-XEt9jRZsXokyGcvHeJbKZLQORyer7tsPvAvOTM9DpOO1L9raKiFOeKPvbqIzjx_6uuKUTxAJuCrPh7at9-rEXbsqi3FWjaIJq4bRPRHHoEsPthS0Jyhh-vPfzHUAfjFg%2C&cc=CiBkMjNmNTQ3NmYwMTQxZTY0YTJiZTRiOWUyNTJkMjE3MxDnAYB95u0G&uniqueId=167255385,Игровой ноутбук
168,"15.6"" Ноутбук игровой Erihon, Intel Celeron N95 (1100 МГц), RAM 16 ГБ, SSD 512 ГБ, Intel HD Graphics 630, Windows 11 Pro","{'Экран:': '15.6"" (1920x1080) IPS, 75 Гц', 'Процессор:': 'N95 (4x1.10 ГГц)', 'Память:': 'оперативная 16 ГБ (DDR4), SSD 512 ГБ', 'Видеокарта:': 'Intel HD Graphics 630, 4 ГБ', 'Версия ОС:': 'Windows 11 Pro'}",20790,4.4,266,yand,https://market.yandex.ru/product--15-6-noutbuk-igrovoi-erihon-intel-celeron-n95-1100-mgts-ram-16-gb-ssd-512-gb-intel-hd-graphics-630-windows-11-pro/42084539?hid=90401&sku=102597927783&show-uid=17467151560464508856106018&nid=26895412&from=search&cpa=1&do-waremd5=XmcDlPhvxTG5S982sJnk6w&cpc=1gJJCUAfuH73u56zZUMrBxh0u3lz3gI82JCkGQ_TBvjo6vCBQrS38KkZ4oAML5b-aYjPy1RBxoL_WxmXxpGowSmRJCwsZ-ZLVMVyYK1C80QUsx7YyGN_GTCz3CZUju1Epy7SjYCl6njcD79erOAyO1ucunvcPS8CuHtCFrHyU7vm7eNJUDfkztC4ikx2ZPmYy8zqRj2FJn6iHaW1CAt23lLQIaxvzBOhvu3tbXp7PfH-2WUPm6IL25JUorsoDY87aLKYccj_FfS6K13diqFFCT6ixXa4U7kkMvtBsXxXCNwfmi66fpPfEwFznbapu0GR3VdOW5WbIr68J5wrfSveBbFsIXPkpmmz7F4HF2D5tOGr1ZA5qwlQufEXNosZ6NguSLzQ8WLf5nR73YNOeS97OI0BnKXzjvEGXZPnIvXQiC0wdeCN_oIvIWv8q-X8qzrqMKz9L_xZXz-4jL7hqYWX0xtg30MUMbnB2jdPB7cTGuInERjyJWyH6wOZhsq9vgT4&cc=CiBkMjNmNTQ3NmYwMTQxZTY0YTJiZTRiOWUyNTJkMjE3MxAHgH3m7QY%2C&uniqueId=97594726,Игровой ноутбук
169,"Ноутбук игровой Thunderobot 911S Core D/15.6""/Core i5-12450H/16/512/RTX 3050/noOS/Black","{'Экран:': '15.6"" (1920x1080) IPS, 144 Гц', 'Процессор:': 'Intel Core i5 12450H (8x2 ГГц)', 'Память:': 'оперативная 16 ГБ (DDR4), SSD 512 ГБ', 'Видеокарта:': 'NVIDIA GeForce RTX 3050, 4 ГБ', 'Версия ОС:': 'без ОС'}",73490,5.0,6,yand,https://market.yandex.ru/product--noutbuk-igrovoi-thunderobot-911s-core-d-15-6-core-i5-12450h-16-512-rtx-3050-noos-black/37444058?hid=90401&sku=102567690078&show-uid=17467151560464508856106019&nid=26895412&from=search&cpa=1&do-waremd5=_5PQZ06_Pt2--AI_8CWNkw&cpc=1gJJCUAfuH69peBKXGcV25haN1tvAOK76cyTzzwwYZ6Qnd9yJ53QXa0ThC_NyOJC7vnSU8JUTGDj927f-NELM0_thLTCk4opxzaj_YyPJwXlnvQveSdhdSXyD3qX82m9uj3qkpszbjnM_UX_zfaoXPKr0NvspTGRaocltPormtlhPPPtWukUnEAFxNpE5dOyiLW-FxTtbkSqhYjssSUGu9sDnc_PffyA15rRsH1gUWf85z5Wle5psvXnYt7e1yptwD3ps92jVtf4Dwnhur4mp_or_IXoGTN10kacQDSsEAqybo2Z4GTZrw49OZW8f89LWuoRNpEGY1QOwNqPWg2kkPqHlCkiLWpG8GHERvokT-bpN8VllzXHc4WbuYao1iDGXWvDkbPfEg6awM3HllJAxnlGisHE_kba2uDABmpQ0hXCKL3a8sAEKbTXA2WI-tWMuItrTnXPZufYx4Cfg6aFFZkHryGoLl4ewVFbUUECSc3_JN6LBlqkmx8yrLS083whGET8lUs-VXUO0BtLN5QyuyaRriguwcO8&cc=CiBkMjNmNTQ3NmYwMTQxZTY0YTJiZTRiOWUyNTJkMjE3MxAHgH3m7QY%2C&uniqueId=1219575,Игровой ноутбук
170,"Ноутбук игровой Thunderobot 911S Core/15.6""/Core i5-12450H/16/512/RTX 3050/Win/Black","{'Экран:': '15.6"" (1920x1080) IPS, 144 Гц', 'Процессор:': 'Intel Core i5 12450H', 'Память:': 'оперативная 16 ГБ (DDR4), SSD 512 ГБ', 'Видеокарта:': 'NVIDIA GeForce RTX 3050, 4 ГБ', 'Версия ОС:': 'Windows 11 Pro'}",73999,4.8,64,yand,https://market.yandex.ru/product--noutbuk-igrovoi-thunderobot-911s-core-15-6-core-i5-12450h-16-512-rtx-3050-win-black-jt009f00fru/60939019?hid=90401&sku=102738733267&show-uid=17467151560464508856106021&nid=26895412&from=search&cpa=1&do-waremd5=iiM0-U6NyXu2onOISJuvtw&sponsored=1&cpc=1gJJCUAfuH5sVWcuxR1eQILQ_Y6WHOXDBXEjqlx19LBK6evdDL7_10M3NtZcky-Mmk_M6WyU_VAonmu916iZRHEcPDwndYQZtQnnI8j_eWbocETJ2iXxzKAmPpFR8jLkzMNWjDmUypRg_sH0I_hPP4-Y7hSo_2X-U9Y8FEUETExhzrm1lfEfyruYtAnl16wc0xStajpTVWjpvyHIsWjiL5RTE_fPF7mhQZrhvrBSuWBKlZ1kVsuBMIRaymUgPD_nFDYMlUgAIQ5eT8aKl6nM_6YSXUlkMU_mgPiIBhVdLbPt-sMtGR_KXn3uzZ-_N6SYavN7G-0baTMrcELxlHaydxcQJhWYp1aJ1RZMbIb5SE3SIULnFo6mLSK20AdkosvurBvl5jAViKj4yimfRnEXV37wpZ1a8ryNWWplF19A6fOHQ1HF_CfzJOoQvM32gBXyW9eduzLqTQ4KnbHP1z0JUws-qy0CpnbvnL1-jbyQ1mMrGLXyosQTeq876lp4N-TvSPcTkrtGjknApPpkFP0zJirmKYgVrKVE&cc=CiBkMjNmNTQ3NmYwMTQxZTY0YTJiZTRiOWUyNTJkMjE3MxCIAoB95u0G&uniqueId=24332139&cpm-adv=1,Игровой ноутбук
171,"Игровой ноутбук ""Legion"", 15,6"", Windows 11, Intel N95, NVIDIA GeForce GTX, RAM 16GB/ SSD 512GB","{'Экран:': '15.6"" (1920x1080) IPS, 60', 'Процессор:': 'Intel N95 (4x1.70 ГГц)', 'Память:': 'оперативная 16 ГБ (DDR4), SSD 512, HDD отсутствует', 'Видеокарта:': 'NVIDIA GeForce GTX 1060, 4 ГБ', 'Версия ОС:': 'Windows 11 Pro'}",48890,4.6,22,yand,https://market.yandex.ru/product--igrovoi-noutbuk-legion-15-6-windows-11-intel-n95-nvidia-geforce-gtx-ram-16gb-ssd-512gb/938704194?hid=90401&sku=103717883193&show-uid=17467151560464508856106022&nid=26895412&from=search&cpa=1&do-waremd5=QwsJ8wsF8CBeOwrpCd98vQ&sponsored=1&cpc=1gJJCUAfuH5IA9z0x2MswMAMIyS4G_W9UbmQvPND55j2nZCDXvPRVxzMn_NZ3LT2gl2U72LMJXS1aIMqsfX-Stp2h0oxWJXTgePe5l8_Ii2Ftfjf07soVTUaxXP5UR07pOnMMgPEu44k5z3_IyJHWVXME7OdtmzuwGzrf0ctHeJPHWqFHEkktPdKCTDg6LOommV0blyprNPVFtAFSSHtjhbFvr8XIZ_OHW-IodQLsn1-mC0KUOvgsP78vWURzw_Xa9rMDyeIPK8sQdc-PKPhkRpSAQ7CKHeSWZ8wdxrg7BwEexATVCDqUCLMngJxhWDXfaUZ-aDnKLX_qiaetKLrFLnBf6dlaDW1AF_AAB9TKSsKjXpgfEfZp0Enl2dqpyTEdix9W1H4-HzSKsNqUohDaQ3aMUB9LTJSxwwVdoaWM7SKYFmGszsebNXo0xVNxHAk1jf6t0yDpzWnJN9eNcEc8QsOjIbfjtOJ8SBqvLZi4_DOp61e1_mM63tOYWPc_FQB6kXpYH3eQQvn5AdY2ylrDnqNBwPA_G0_VR3wYGYCWT0%2C&cc=CiBkMjNmNTQ3NmYwMTQxZTY0YTJiZTRiOWUyNTJkMjE3MxDnAYB95u0G&uniqueId=184522248,Игровой ноутбук
172,"Ноутбук 15,6"" FHD IPS, Intel Core i5-1240P, DDR4 RAM 32 GB SSD NVME 1 Tb","{'Экран:': '15.6"" (1920x1080) IPS, 60 Гц', 'Процессор:': 'Intel Core i5 1240p (12x4.50 ГГц)', 'Память:': 'оперативная 32 ГБ (DDR4), SSD 1 ТБ', 'Видеокарта:': 'Intel UHD Graphics, 8 ГБ', 'Версия ОС:': 'Windows 11 Pro'}",54782,4.5,40,yand,https://market.yandex.ru/product--noutbuk-15-6-fhd-ips-intel-core-i5-1240p-ddr4-ram-32-gb-ssd-nvme-1-tb/808666355?hid=90401&sku=103289026218&show-uid=17467151560464508856106023&nid=26895412&from=search&cpa=1&do-waremd5=OUZ12U79Fv5uTa6EORl0ng&sponsored=1&cpc=1gJJCUAfuH41pWVcyfIjvL2SXv511fRNeY9SKXa7tT-XeRNDWIimZr_Z51zq1L7xxp3WR3QuY1bofDRyCQAdu2CqzDX8Y5uFEdHZfFBVtbnFbeM-KnB3qB3l5-GFSjMimG2xdrqFxZ8_q8wnqfFy2MPLFw3NFdCWTa3Eq4WRPLImw2YptCLPrP7JRb7tWB-Dnq1iHjeTQeiEznJpSqhVMNbiPEwJxDxYMRbMQhp0fVvkdyw6M_z6tHzZ2L486tPFkxKbGPcZOwPS4-Rc1g5WROxJ1cEelTYOuew6C0NyIS_u7Rc8UQJ-8I4V4fOLdXcuRpV6I9YADJmDSfZPyMK7Fv6DiVPYDyghGBq8MsxZqAxke2NX_PHL4B2bH4qdks7J5sZTrLubh-Hs6LYpilgHYOcN2S6Es-CStSWrhmAIs56iZN7u7zinshoOMJwsRBZ2vKvmqSc2foZwrRyageCrwSbVAZKh3iRnza9gUKKHSaZoojAQfmzjiilrys9O0S0_5RqbPSkfHhmzU9i220oGoqIVtAqrOzAPDYu3p4Wf7Ic%2C&cc=CiBkMjNmNTQ3NmYwMTQxZTY0YTJiZTRiOWUyNTJkMjE3MxDnAYB95u0G&uniqueId=59229756,Игровой ноутбук
